10,1,feet1,1,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.14467711568886446,-1,1,none,none,-1,-1,-1.0,2832,38579,12:10:42.881870,feet
10,2,feet1,1,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.4265991193451555,-1,1,none,none,-1,-1,-1.0,5399,38579,12:10:42.881870,feet
10,3,feet1,1,cue,blue,-1.0,-1,-1,q,q,-1.0,0.5714617047315187,-1,1,none,none,-1,-1,-1.0,8166,38579,12:10:42.881870,feet
10,4,feet1,1,cue,blue,-1.0,-1,-1,q,q,-1.0,0.4113898361838437,-1,1,none,none,-1,-1,-1.0,11166,38579,12:10:42.881870,feet
10,5,feet1,1,cue,blue,-1.0,-1,-1,q,q,-1.0,0.4488316753058825,-1,1,none,none,-1,-1,-1.0,21448,38579,12:10:42.881870,feet
10,6,feet1,1,gabor,0,0.0192674278221774,4,3,-1,c,0.5016022201061787,-1.0,0,-1,congruent,miss,c,1,1.7505574650786002,24331,38579,12:10:42.881870,feet
10,7,feet1,1,cue,blue,-1.0,-1,-1,q,q,-1.0,0.4962128470215248,-1,1,none,none,-1,-1,-1.0,32865,38579,12:10:42.881870,feet
10,8,feet1,1,gabor,0,0.0192674278221774,4,3,-1,q,0.4789115578341807,-1.0,0,-1,incongruent,miss,3,1,2.130887846896257,35799,38579,12:10:42.881870,feet
10,9,feet1,1,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.2966328610064011,-1,1,none,none,-1,-1,-1.0,41865,38579,12:10:42.881870,feet
10,10,feet1,1,cue,blue,-1.0,-1,-1,q,q,-1.0,0.33947328909925995,-1,1,none,none,-1,-1,-1.0,44599,38579,12:10:42.881870,feet
10,11,feet1,1,gabor,90,0.0192674278221774,4,4,-1,c,0.5493454993265914,-1.0,1,-1,congruent,CR,3,2,3.567284220599504,47482,38579,12:10:42.881870,feet
10,12,feet1,1,gabor,0,0.0192674278221774,3,3,-1,q,0.3325321912798245,-1.0,1,-1,congruent,hit,c,4,2.6956327070238326,58497,38579,12:10:42.881870,feet
10,13,feet1,1,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.3262354374610368,-1,1,none,none,-1,-1,-1.0,64748,38579,12:10:42.881870,feet
10,14,feet1,1,gabor,0,0.0192674278221774,4,3,-1,c,0.5281746901828228,-1.0,0,-1,congruent,miss,3,3,2.5990625140402703,67414,38579,12:10:42.881870,feet
10,15,feet1,1,cue,blue,-1.0,-1,-1,q,q,-1.0,0.7727907890302959,-1,1,none,none,-1,-1,-1.0,73981,38579,12:10:42.881870,feet
10,16,feet1,1,cue,blue,-1.0,-1,-1,q,q,-1.0,0.3845915769106796,-1,1,none,none,-1,-1,-1.0,77297,38579,12:10:42.881870,feet
10,17,feet1,1,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.3605250597211125,-1,1,none,none,-1,-1,-1.0,80114,38579,12:10:42.881870,feet
10,18,feet1,1,cue,blue,-1.0,-1,-1,q,q,-1.0,0.4042621166818208,-1,1,none,none,-1,-1,-1.0,83015,38579,12:10:42.881870,feet
10,19,feet1,1,cue,blue,-1.0,-1,-1,q,q,-1.0,0.3671731691774767,-1,1,none,none,-1,-1,-1.0,85746,38579,12:10:42.881870,feet
10,20,feet1,1,gabor,0,0.0192674278221774,4,3,-1,c,0.6767263177662244,-1.0,0,-1,congruent,miss,c,1,1.739690783999322,91479,38579,12:10:42.881870,feet
10,21,feet1,1,cue,yellow,-1.0,-1,-1,q,c,-1.0,0.7604476462820458,-1,0,none,none,-1,-1,-1.0,97130,38579,12:10:42.881870,feet
10,22,feet1,1,cue,blue,-1.0,-1,-1,q,q,-1.0,0.40422755711006175,-1,1,none,none,-1,-1,-1.0,100431,38579,12:10:42.881870,feet
10,23,feet1,1,gabor,90,0.0192674278221774,4,4,-1,c,0.5941189594186653,-1.0,1,-1,congruent,CR,4,1,2.6970074099554044,103363,38579,12:10:42.881870,feet
10,24,feet1,1,cue,blue,-1.0,-1,-1,q,q,-1.0,0.5905335959350849,-1,1,none,none,-1,-1,-1.0,113779,38579,12:10:42.881870,feet
10,25,feet1,1,cue,blue,-1.0,-1,-1,q,q,-1.0,0.4584065964236288,-1,1,none,none,-1,-1,-1.0,116914,38579,12:10:42.881870,feet
10,26,feet1,1,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.3780122026000754,-1,1,none,none,-1,-1,-1.0,119913,38579,12:10:42.881870,feet
10,27,feet1,1,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.31140592558404023,-1,1,none,none,-1,-1,-1.0,132162,38579,12:10:42.881870,feet
10,28,feet1,1,gabor,90,0.0192674278221774,3,4,-1,q,0.5752770813596726,-1.0,0,-1,congruent,FA,4,1,2.2283101253015047,134912,38579,12:10:42.881870,feet
10,29,feet1,1,gabor,0,0.0192674278221774,4,3,-1,q,0.5195455493221743,-1.0,0,-1,incongruent,miss,q,1,2.7085222749874447,147645,38579,12:10:42.881870,feet
10,30,feet1,1,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.6542913963176034,-1,1,none,none,-1,-1,-1.0,154211,38579,12:10:42.881870,feet
10,31,feet1,1,cue,yellow,-1.0,-1,-1,q,c,-1.0,0.6687995041856993,-1,0,none,none,-1,-1,-1.0,160860,38579,12:10:42.881870,feet
10,32,feet1,1,gabor,90,0.0192674278221774,4,4,-1,q,0.6715569739490093,-1.0,1,-1,incongruent,CR,q,3,2.6225465104625982,163860,38579,12:10:42.881870,feet
10,33,feet1,1,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.3763852148013029,-1,1,none,none,-1,-1,-1.0,170394,38579,12:10:42.881870,feet
10,34,feet1,1,gabor,90,0.0192674278221774,4,4,-1,c,0.5031078654128578,-1.0,1,-1,congruent,CR,c,3,4.0000307196178255,173210,38579,12:10:42.881870,feet
10,35,feet1,1,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.6576413707243773,-1,1,none,none,-1,-1,-1.0,181161,38579,12:10:42.881870,feet
10,36,feet1,1,gabor,90,0.0192674278221774,4,4,-1,q,0.5055193554717334,-1.0,1,-1,incongruent,CR,q,2,2.6663427026887803,184361,38579,12:10:42.881870,feet
10,37,feet1,2,gabor,90,0.0192674278221774,3,4,-1,q,0.5282941127006779,-1.0,0,-1,congruent,FA,4,1,1.7151362088688984,207192,38579,12:10:42.881870,feet
10,38,feet1,2,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.3976693025379063,-1,1,none,none,-1,-1,-1.0,215675,38579,12:10:42.881870,feet
10,39,feet1,2,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.3366228924905954,-1,1,none,none,-1,-1,-1.0,218409,38579,12:10:42.881870,feet
10,40,feet1,2,gabor,90,0.0192674278221774,4,4,-1,c,0.5722511989288249,-1.0,1,-1,congruent,CR,c,2,1.9363439583530635,221175,38579,12:10:42.881870,feet
10,41,feet1,2,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.5321187052140885,-1,1,none,none,-1,-1,-1.0,226925,38579,12:10:42.881870,feet
10,42,feet1,2,cue,blue,-1.0,-1,-1,q,q,-1.0,0.521792689422,-1,1,none,none,-1,-1,-1.0,229992,38579,12:10:42.881870,feet
10,43,feet1,2,cue,blue,-1.0,-1,-1,q,q,-1.0,0.4396956607388347,-1,1,none,none,-1,-1,-1.0,233042,38579,12:10:42.881870,feet
10,44,feet1,2,cue,blue,-1.0,-1,-1,q,q,-1.0,0.38959695476387424,-1,1,none,none,-1,-1,-1.0,235909,38579,12:10:42.881870,feet
10,45,feet1,2,cue,blue,-1.0,-1,-1,q,q,-1.0,0.5683889748825095,-1,1,none,none,-1,-1,-1.0,238625,38579,12:10:42.881870,feet
10,46,feet1,2,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.2762807296985557,-1,1,none,none,-1,-1,-1.0,241525,38579,12:10:42.881870,feet
10,47,feet1,2,gabor,0,0.0192674278221774,4,3,-1,q,0.4887936751374582,-1.0,0,-1,incongruent,miss,c,1,2.7157820888496644,247992,38579,12:10:42.881870,feet
10,48,feet1,2,cue,blue,-1.0,-1,-1,q,q,-1.0,0.38445372262231103,-1,1,none,none,-1,-1,-1.0,254442,38579,12:10:42.881870,feet
10,49,feet1,2,cue,blue,-1.0,-1,-1,q,q,-1.0,0.3081642378328979,-1,1,none,none,-1,-1,-1.0,257158,38579,12:10:42.881870,feet
10,50,feet1,2,cue,blue,-1.0,-1,-1,q,q,-1.0,0.3273363517919279,-1,1,none,none,-1,-1,-1.0,259891,38579,12:10:42.881870,feet
10,51,feet1,2,gabor,0,0.0192674278221774,4,3,-1,c,0.7099173296664958,-1.0,0,-1,congruent,miss,3,1,2.935889307997968,262742,38579,12:10:42.881870,feet
10,52,feet1,2,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.6215496588392853,-1,1,none,none,-1,-1,-1.0,269724,38579,12:10:42.881870,feet
10,53,feet1,2,gabor,0,0.0192674278221774,4,3,-1,c,0.6913304244417304,-1.0,0,-1,congruent,miss,q,2,1.6372581358036769,272774,38579,12:10:42.881870,feet
10,54,feet1,2,cue,blue,-1.0,-1,-1,c,q,-1.0,0.595926808972763,-1,0,none,none,-1,-1,-1.0,281173,38579,12:10:42.881870,feet
10,55,feet1,2,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.4867723242350621,-1,1,none,none,-1,-1,-1.0,284308,38579,12:10:42.881870,feet
10,56,feet1,2,gabor,90,0.0192674278221774,4,4,-1,q,0.6922078535471883,-1.0,1,-1,incongruent,CR,4,2,2.0513720341650696,290990,38579,12:10:42.881870,feet
10,57,feet1,2,cue,blue,-1.0,-1,-1,q,q,-1.0,0.32916301711247803,-1,1,none,none,-1,-1,-1.0,297073,38579,12:10:42.881870,feet
10,58,feet1,2,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.5956749081005911,-1,1,none,none,-1,-1,-1.0,303606,38579,12:10:42.881870,feet
10,59,feet1,2,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.7265819547583305,-1,1,none,none,-1,-1,-1.0,306540,38579,12:10:42.881870,feet
10,60,feet1,2,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.340351870190716,-1,1,none,none,-1,-1,-1.0,309589,38579,12:10:42.881870,feet
10,61,feet1,2,gabor,0,0.0192674278221774,4,3,-1,c,0.4782065425870314,-1.0,0,-1,congruent,miss,3,1,1.6281263451828636,312356,38579,12:10:42.881870,feet
10,62,feet1,2,cue,blue,-1.0,-1,-1,q,q,-1.0,0.35288009864052583,-1,1,none,none,-1,-1,-1.0,317890,38579,12:10:42.881870,feet
10,63,feet1,2,gabor,0,0.0192674278221774,3,3,-1,q,0.6234907547386683,-1.0,1,-1,congruent,hit,c,2,1.7055067604278518,320773,38579,12:10:42.881870,feet
10,64,feet1,2,gabor,90,0.0192674278221774,4,4,-1,c,0.6112436107996473,-1.0,1,-1,congruent,CR,4,2,4.82025989565318,326339,38579,12:10:42.881870,feet
10,65,feet1,2,cue,blue,-1.0,-1,-1,q,q,-1.0,0.2988012820833319,-1,1,none,none,-1,-1,-1.0,337854,38579,12:10:42.881870,feet
10,66,feet1,2,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.6165531128763178,-1,1,none,none,-1,-1,-1.0,340488,38579,12:10:42.881870,feet
10,67,feet1,2,cue,yellow,-1.0,-1,-1,c,c,-1.0,0.3314262850108207,-1,1,none,none,-1,-1,-1.0,343438,38579,12:10:42.881870,feet
10,68,feet1,2,gabor,90,0.0192674278221774,4,4,-1,c,0.5073602286156529,-1.0,1,-1,congruent,CR,q,1,2.377244212135338,346105,38579,12:10:42.881870,feet
10,69,feet1,2,cue,yellow,-1.0,-1,-1,q,c,-1.0,0.6599557099898448,-1,0,none,none,-1,-1,-1.0,352422,38579,12:10:42.881870,feet
